Vr,Vg,Vb,R,G,B,X,Y,Z,x,y,X_ne,Y_ne,Z_ne,x_ne,y_ne,Symbol
0.00122059107089999,0.035487906343658,0.00500174872281926,6.80160298001264e-07,0.000229273130766103,5.36112417459266e-06,7.2480173918431e-05,0.000186438848152295,7.60024424050776e-06,0.271950973457171,0.699532348008856,0.0125996903358388,0.0290995517043285,0.00530661029902764,0.2680451413777,0.619062313652898,0
0.0164232938576012,0.0191071053551304,0.00926207323197928,0.000110718570251929,0.000103859665252939,5.3482411969503e-05,9.71450780457569e-05,0.000104537975468208,5.39861845023373e-05,0.379963889279331,0.408879755262313,0.0158230312967109,0.0185274985429436,0.00936052355321079,0.361991534601031,0.423863007290685,1
-0.000185886857730031,0.0129111979267484,0.0301908212378572,-2.71747112816069e-06,5.73526265949712e-06,0.000225906071715643,4.5627584914774e-05,6.57979806136215e-06,0.000223704363625082,0.165370215211318,0.0238474734853246,0.00994955104457574,0.0107770892282364,0.0300180250047462,0.196070877404642,0.212378762758388,2
0.0431791389118545,-4.71362771432213e-05,0.000947755093978977,0.000301376430652673,-7.25586528186337e-06,4.10843010640032e-06,0.000146246818803712,4.74835945896488e-05,3.99478715251768e-06,0.739646835102227,0.240149431931571,0.0213327168396901,0.00761319333832873,0.000937806180267755,0.713857559880589,0.254760594266504,3
-0.00069056766511544,0.0350655124600092,0.00457497088354018,-1.25817576253618e-05,0.000227740987147515,2.54907163448667e-06,6.49444591061997e-05,0.000182817280943156,4.80099078961696e-06,0.257141894571954,0.723849003120398,0.0114469248834043,0.028413644503308,0.00487987629930487,0.255851829544511,0.635077368310351,0
0.0171905965203194,0.0174449363428922,0.0089569633573291,0.000116436571393966,9.3232380846398e-05,5.26070036579375e-05,9.64773587770144e-05,9.69069786880878e-05,5.30132574298221e-05,0.391551544235474,0.393295148556192,0.0156227152327189,0.017309698671655,0.00904184308718473,0.372197540884661,0.412388447403276,1
0.00119267488820337,0.0114147684200537,0.0296724074411658,7.21755003232834e-06,-3.23355148315961e-06,0.000223140028941192,4.71622043442998e-05,1.02233111194715e-06,0.000220876293136949,0.175284542870439,0.00379962820040541,0.0100574703936694,0.00979984323051653,0.0294898310509546,0.203810584378878,0.19858987374103,2
0.0424025844829508,-9.19497814305155e-05,0.00146226643158644,0.000295993554503467,-8.89472679954783e-06,8.27337271310325e-06,0.00014393415094146,4.52438492404662e-05,8.10169171797674e-06,0.729594361970568,0.229338604520035,0.0210412152507197,0.00744482926568141,0.00144672426945627,0.702949179250709,0.248718363441171,3
0.00179695461430228,0.0322346495950521,0.00362841480076706,5.37454599247074e-06,0.000210692786696168,-2.40453436094529e-06,6.74673845399337e-05,0.000172092393115998,-2.7356115037416e-07,0.281952657053136,0.719190581175832,0.0115989320956277,0.0265440064384455,0.00391447714870991,0.275788036600068,0.631137363233466,0
0.0162573762122847,0.0157979216708694,0.00898232770728843,0.000110300993799588,8.19741089902352e-05,5.44597359969875e-05,9.03514079481684e-05,8.66946400100281e-05,5.473487972692e-05,0.389813816220955,0.374036987753394,0.0146599356034467,0.0158067815772308,0.00905048364692424,0.370976063497066,0.399997500991775,1
0.00143392856982898,0.0131385740805734,0.0284655116354634,8.44725625610831e-06,1.18578608212996e-05,0.000211943747362546,5.02038418926052e-05,1.33811991053311e-05,0.000209942888497134,0.183541921972213,0.0489207779623555,0.0104686852912866,0.0112301283107455,0.0283122422599145,0.209327419924606,0.224552913694639,2
0.0422477807588535,0.00170888026648611,0.000573218647161143,0.000294457920176272,5.89313093428129e-06,-4.56932655333007e-07,0.000146019864944934,5.68929405104788e-05,-3.93432019436864e-07,0.721016772210667,0.280925916099898,0.0213458091838811,0.00887097740360694,0.000584575263354393,0.693015110411337,0.288006012414815,3
0.00234226828194953,0.0338287299366295,0.00332612358948701,8.80128429603698e-06,0.000222386228449824,-6.36135282401388e-06,7.19800895597007e-05,0.000182156514093987,-4.0738770112755e-06,0.287848135250607,0.728443285170082,0.0122998424564078,0.0279323281121306,0.00363114965295843,0.280412937148789,0.636803779811482,0
0.0167863441976777,0.0182153391267832,0.00815253352667884,0.000113399369430158,0.000100754722839176,4.55519413648733e-05,9.59100433738968e-05,0.00010240564037931,4.61039691796163e-05,0.392399065390445,0.41897465752255,0.0155025704915006,0.0178554822706503,0.00825316158267988,0.372557512093527,0.429102648211188,1
0.000180985009588774,0.0129857282320722,0.0303467349924601,-1.6644662445867e-07,5.78174156854788e-06,0.00022703608149207,4.71179973386791e-05,7.08102433741855e-06,0.000224823538092835,0.168868056323829,0.0253779634997349,0.0101836054051329,0.0109042203258522,0.0301731249248562,0.198662047325344,0.212719822522636,2
0.0423020096509758,0.00062367467860201,0.000139065919626543,0.000295061829879105,-3.56596769364486e-07,-2.84736958401022e-06,0.000143900277725456,5.18971252795954e-05,-2.82246185586376e-06,0.745694113797955,0.268931939922055,0.0209491370632701,0.00799433822755509,0.000143912007216298,0.720213776803551,0.274838648986991,3
