Vr,Vg,Vb,R,G,B,X,Y,Z,x,y,X_ne,Y_ne,Z_ne,x_ne,y_ne,Symbol
-0.00155941897889988,0.0373749284158698,0.00775391758931867,-1.90109766027679e-05,0.000234937430524108,2.54925423666311e-05,6.86137334004433e-05,0.000187769781753751,2.75869912482059e-05,0.241622745508699,0.661229872540607,0.0123728960271224,0.0301698456123312,0.00805012769758419,0.244558100563483,0.596326043722619,0
0.00123859302327117,0.0362415108644451,0.00892889523426486,8.32092716942673e-07,0.000223672596976531,3.56305420964761e-05,7.68723389133218e-05,0.000182237625894337,3.75109626452766e-05,0.259160200102601,0.614378855393649,0.0136275579962338,0.0297567113899437,0.00920202139056666,0.259146591154143,0.565864428740111,1
0.017632635448971,0.0207229185723594,0.00424575696473988,0.000118536360139881,0.000128552610568198,1.22489486117273e-05,0.000100383915467029,0.000125543726803302,1.3411985231292e-05,0.419420371439945,0.524542166768647,0.0159132475203752,0.0200008789401244,0.00441052858081607,0.394628236845941,0.495996281174184,2
0.0295989358070727,0.0100606468244552,0.00185073523020618,0.000204350798354517,6.08744448455124e-05,2.62065972627166e-06,0.000119527101041077,8.56462173901834e-05,3.20319757746407e-06,0.573611188681513,0.411016649239868,0.017992426107088,0.0134310664654622,0.00193283434614867,0.539400700531023,0.402654240024642,3
0.0028017853881599,0.0151872704985,0.0242886353937474,1.73148808247584e-05,3.72000291543681e-05,0.000176907703376484,5.53978413172825e-05,3.51660470314581e-05,0.000175510626634263,0.20820423677488,0.132166160422033,0.0109386557734828,0.0130921587073596,0.0241976217447949,0.22680925672784,0.271461397713743,4
0.00211140085898425,0.0265890573000558,0.0192568584321245,9.6441821568274e-06,0.000129162579537014,0.000126322365914911,7.00305220963022e-05,0.00010798121728184,0.000126350768051133,0.230089187685429,0.354778314168448,0.0131285658703445,0.0221793051657132,0.0193301804208038,0.240282468358336,0.405931481345459,5
0.0335664763562249,0.00479509130278425,0.0116393904620645,0.000233731682878998,-2.41713675779066e-06,8.46063956806806e-05,0.00013070049135193,4.02991800031527e-05,8.37361603562959e-05,0.513082476359339,0.158199887830514,0.0202619298108262,0.00995951821575479,0.0115709474704717,0.484823364869217,0.238309340665987,6
0.0412653986195765,0.000192610078468163,0.0051104056076932,0.000288177065124267,-1.68278057048418e-05,3.68818502055847e-05,0.000143366512183507,3.77198399281134e-05,3.63447536464804e-05,0.659365235179399,0.173479501916703,0.0213018355694563,0.00751353763306377,0.00506122765240095,0.628806758407756,0.221791367594436,7
0.00521877521257513,0.0507194694325375,0.0095508305211068,2.53380575937712e-05,0.000320746494287737,2.63463667830349e-05,0.000117116334806753,0.000265338589890631,2.9290368058082e-05,0.28443879472912,0.644424100430978,0.0201904014824698,0.0422295889448023,0.00996251691022111,0.278940343808889,0.583422576782276,0
-0.00750683729523634,0.0278217260858957,0.010481723798284,-5.81986193216998e-05,0.000162618027895514,5.66481277291587e-05,3.3223890725808e-05,0.000122413645798715,5.77078267308222e-05,0.155728206223276,0.573781608987689,0.00704272957161867,0.0213853060000195,0.0106551238211601,0.180198573529765,0.547174443731386,1
