Vr,Vg,Vb,R,G,B,X,Y,Z,x,y,X_ne,Y_ne,Z_ne,x_ne,y_ne,Symbol
0.00167892344121023,0.0332570097914443,0.00578283695157316,4.42650690645208e-06,0.000211804554903514,1.36276248367678e-05,7.05539253716043e-05,0.000172998240982864,1.56093941374353e-05,0.272239159378763,0.667530480425042,0.0122889129118554,0.0273765853927555,0.00605757867997187,0.268768283376883,0.598747660880009,0
0.00131440782047126,0.0305848473979615,0.00869981289083708,2.63908992473323e-06,0.000185543090568056,3.92387101192478e-05,6.66592541630663e-05,0.000151619354010037,4.07017539237358e-05,0.257391153612415,0.585447301032588,0.0118653251035664,0.0251722197891224,0.00891866323590832,0.258187643992825,0.547743619723458,1
0.0149786222065657,0.0263857983805191,0.00269788791000952,9.86468139719246e-05,0.000171852775145025,-5.18495371665076e-06,0.000100574308397871,0.000157015605138422,-3.414576428034e-06,0.395688698762437,0.617745242023799,0.01605869996118,0.0241152679247131,0.00293476701471462,0.372516150107519,0.559405604927022,2
0.026821789579511,0.00814170918658731,0.00399696323681713,0.000185516686694565,4.212703028954e-05,2.16178766390639e-05,0.000108286131197907,6.72846854802327e-05,2.18229681755687e-05,0.548579233526322,0.340865268529596,0.0164659993891659,0.011403464364277,0.00403841069631483,0.516048144012016,0.35738715163346,3
-0.00106002775821921,0.0103507892251984,0.0271900777603397,-8.38520514224697e-06,-3.49382960784867e-06,0.000204747483712569,3.57576590443798e-05,-2.1458511755751e-06,0.000202665070579365,0.151337952656352,-0.00908193467625236,0.00812734661035202,0.00851041858077153,0.0270216848749883,0.186153206191216,0.194927296791062,4
0.00521264973505438,0.0182356807334675,0.0157563006588035,3.30133451455937e-05,8.12205303765418e-05,0.000106457423824616,6.26463883029921e-05,7.2957572983574e-05,0.000106205054890135,0.259073831462155,0.301715685118459,0.0113585195293123,0.0159046391274847,0.0157810944595501,0.26388004685807,0.369495065566477,5
0.0254520608769974,0.00485432980913125,0.0109797748610929,0.000177059912114085,6.10962036686519e-07,7.99859397794252e-05,0.00010294594312316,3.26808887452891e-05,7.91921900019978e-05,0.479221729187672,0.152132192301845,0.016172307042778,0.00856462375711387,0.0109185204105733,0.453571796001597,0.240205171056708,6
0.042349988007502,0.00119371033556023,0.00262522644844876,0.000295392104617547,-3.2690650443734e-06,1.62233144829403e-05,0.00014697338399543,4.9792206145072e-05,1.60283906876672e-05,0.69068393487178,0.233992549748289,0.0216465896173894,0.00849235381144377,0.00261091128731987,0.660967500619561,0.259309663662573,7
1.72517678059527e-05,0.0353436206562236,0.00311063967256657,-7.7796308288563e-06,0.000233587563996315,-9.33006910982677e-06,6.67341119107526e-05,0.000188290597088186,-6.90089277876535e-06,0.26895488279745,0.758857412224814,0.0115871037041676,0.0287492765661841,0.00343296948240314,0.264730999423593,0.656835816126664,0
-0.000802568752427623,0.0303543818976805,0.00540840228350383,-1.224734620132e-05,0.000193196002208582,1.36511772998992e-05,5.66197965059933e-05,0.000154930131351702,1.5446625548986e-05,0.24943020348223,0.682521954745864,0.0100982801562922,0.0245753605778321,0.00565786207964559,0.250381945917583,0.609334115103731,1
0.015483315521612,0.0239459510695608,0.00251815795158891,0.000102715847087076,0.000155580997590294,-4.30465060812791e-06,9.76999442040328e-05,0.00014452586746539,-2.70579412614369e-06,0.407898868771497,0.603397866064684,0.0155137010274715,0.0222205410157963,0.00273243588276863,0.383369770452294,0.549107121083925,2
0.027613017649999,0.0114823492424243,0.00363984053774917,0.000190258582870289,6.59104164632534e-05,1.55347347466729e-05,0.000116765881659385,8.73808179756593e-05,1.60384915638387e-05,0.530307606172823,0.396851475341647,0.0178178750212009,0.0142536277629821,0.00371826562479592,0.497848290539112,0.398259849018922,3
-0.00262245295701348,0.0132261504352615,0.0287480690054434,-1.98651853423201e-05,1.20908537647168e-05,0.000214410710573011,3.68963659639275e-05,8.58625360181668e-06,0.000212387512004928,0.143081192611156,0.0332968132040663,0.00856471848708315,0.0105864210873317,0.0285928498197416,0.179388412986943,0.221733064657294,4
0.00349898714085369,0.0206909590536076,0.0188907972985995,2.06532691376451e-05,8.96228043884911e-05,0.000128977123292309,6.36985958963401e-05,7.78356021450965e-05,0.000128583580103271,0.235817858172281,0.288154310611123,0.0119068604653566,0.0176293600647518,0.0189087989161496,0.245780899697343,0.363904489383244,5
0.0247862338039016,0.00767835232987716,0.0123968262801843,0.000171841274743521,1.61401291941083e-05,8.85151319824881e-05,0.000106908691070997,4.44639072016285e-05,8.77913819546043e-05,0.447010001127356,0.185913895392539,0.0170049090422105,0.010756091492427,0.0123496415406812,0.423950058198499,0.268160541340363,6
0.0437406203266529,0.000676546320263977,0.000980198909625323,0.000305131293909428,-2.44373524613638e-06,3.62637874963161e-06,0.000149482051839244,5.20523429752989e-05,3.56567760967393e-06,0.72882495882334,0.253789978521494,0.0218386731012668,0.00830082332419953,0.000977162383731709,0.701832199760834,0.266764609114968,7
